ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60652,34,08/16/2020,08/22/2020,60,1347,137,3067.8,740,10869,1685,24754.6,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-34,POINT (-87.714238 41.745398)
60652,46,11/08/2020,11/14/2020,334,2895,761,6593.5,1698,23167,3867,52763.8,0.2,0.1,2,63,4.6,143.5,43907,60652-2020-46,POINT (-87.714238 41.745398)
60652,51,12/13/2020,12/19/2020,145,3889,330,8857.4,1140,29598,2596,67410.7,0.1,0.1,3,76,6.8,173.1,43907,60652-2020-51,POINT (-87.714238 41.745398)
60647,52,12/26/2021,01/01/2022,1300,14268,1486,16304.6,7687,279851,8784,319796.8,0.2,0.1,2,167,2.3,190.8,87509,60647-2021-52,POINT (-87.701101 41.921058)
60647,6,02/07/2021,02/13/2021,84,7657,96,8750,2594,114038,2964,130315.7,0.0,0.1,1,141,1.1,161.1,87509,60647-2021-6,POINT (-87.701101 41.921058)
60647,7,02/14/2021,02/20/2021,51,7708,58,8808.2,2191,116229,2504,132819.5,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-7,POINT (-87.701101 41.921058)
60647,8,02/21/2021,02/27/2021,72,7780,82,8890.5,2621,118850,2995,135814.6,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-8,POINT (-87.701101 41.921058)
60647,9,02/28/2021,03/06/2021,52,7832,59,8949.9,2732,121582,3122,138936.6,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-9,POINT (-87.701101 41.921058)
60647,1,01/02/2022,01/08/2022,1204,15472,1376,17680.5,7880,287731,9005,328801.6,0.2,0.1,3,170,3.4,194.3,87509,60647-2022-1,POINT (-87.701101 41.921058)
60647,10,03/06/2022,03/12/2022,40,17252,46,19714.5,4319,335652,4936,383562.8,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-10,POINT (-87.701101 41.921058)
60647,11,03/13/2022,03/19/2022,71,17323,81,19795.7,4310,339962,4925,388488,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-11,POINT (-87.701101 41.921058)
60647,12,03/20/2022,03/26/2022,80,17403,91,19887.1,4155,344117,4748,393236.1,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-12,POINT (-87.701101 41.921058)
60647,13,03/27/2022,04/02/2022,125,17528,143,20029.9,4230,348347,4834,398069.9,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-13,POINT (-87.701101 41.921058)
60647,14,04/03/2022,04/09/2022,169,17697,193,20223.1,4356,352703,4978,403047.7,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-14,POINT (-87.701101 41.921058)
60647,15,04/10/2022,04/16/2022,195,17892,223,20445.9,1984,354687,2267,405314.9,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-15,POINT (-87.701101 41.921058)
60647,16,04/17/2022,04/23/2022,187,18079,214,20659.6,4208,358895,4809,410123.5,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-16,POINT (-87.701101 41.921058)
60649,42,10/11/2020,10/17/2020,52,1273,113,2765.9,924,20021,2008,43501.2,0.1,0.1,1,125,2.2,271.6,46024,60649-2020-42,POINT (-87.571522 41.762202)
60652,52,12/20/2020,12/26/2020,113,4002,257,9114.7,834,30432,1900,69310.1,0.2,0.1,3,79,6.8,179.9,43907,60652-2020-52,POINT (-87.714238 41.745398)
60652,53,12/27/2020,01/02/2021,155,4157,353,9467.7,982,31414,2236,71546.7,0.2,0.2,3,82,6.8,186.8,43907,60652-2020-53,POINT (-87.714238 41.745398)
60652,1,01/03/2021,01/09/2021,193,4350,440,9907.3,1338,32752,3047,74594,0.2,0.2,1,83,2.3,189.0,43907,60652-2021-1,POINT (-87.714238 41.745398)
60647,17,04/24/2022,04/30/2022,233,18312,266,20925.8,4525,363420,5171,415294.4,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-17,POINT (-87.701101 41.921058)
60647,18,05/01/2022,05/07/2022,318,18630,363,21289.2,4391,367811,5018,420312.2,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-18,POINT (-87.701101 41.921058)
60647,19,05/08/2022,05/14/2022,304,18934,347,21636.6,4349,372160,4970,425282,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-19,POINT (-87.701101 41.921058)
60647,2,01/09/2022,01/15/2022,705,16177,806,18486.1,6613,294344,7557,336358.5,0.1,0.1,8,178,9.1,203.4,87509,60647-2022-2,POINT (-87.701101 41.921058)
60647,20,05/15/2022,05/21/2022,346,19280,395,22032,4322,376482,4939,430220.9,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-20,POINT (-87.701101 41.921058)
60647,21,05/22/2022,05/28/2022,311,19591,355,22387.4,4438,380920,5072,435292.4,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-21,POINT (-87.701101 41.921058)
60647,22,05/29/2022,06/04/2022,207,19798,236,22624,4949,385869,5655,440947.8,0.1,0.1,0,187,0.0,213.7,87509,60647-2022-22,POINT (-87.701101 41.921058)
60649,33,08/15/2021,08/21/2021,46,3900,100,8473.8,1718,81040,3733,176082,0.0,0.1,0,160,0.0,347.6,46024,60649-2021-33,POINT (-87.571522 41.762202)
Unknown,8,02/19/2023,02/25/2023,11,4548,0,0,403,236878,0,0,0.0,0.1,0,12,0.0,0.0,0,Unknown-2023-8,
60647,38,09/18/2022,09/24/2022,72,22096,82,25250,1876,418334,2144,478046.8,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-38,POINT (-87.701101 41.921058)
60647,39,09/25/2022,10/01/2022,69,22165,79,25328.8,1979,420313,2262,480308.3,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-39,POINT (-87.701101 41.921058)
60647,4,01/23/2022,01/29/2022,269,16833,307,19235.7,6107,306999,6979,350819.9,0.1,0.1,3,184,3.4,210.3,87509,60647-2022-4,POINT (-87.701101 41.921058)
60660,21,05/17/2020,05/23/2020,36,383,83,885.7,321,1888,742,4366.1,0.1,0.2,3,38,6.9,87.9,43242,60660-2020-21,POINT (-87.666362 41.991062)
60660,22,05/24/2020,05/30/2020,31,414,72,957.4,406,2294,939,5305,0.1,0.2,0,38,0.0,87.9,43242,60660-2020-22,POINT (-87.666362 41.991062)
60660,23,05/31/2020,06/06/2020,21,435,49,1006,376,2670,870,6174.6,0.1,0.1,0,38,0.0,87.9,43242,60660-2020-23,POINT (-87.666362 41.991062)
60647,40,10/02/2022,10/08/2022,70,22235,80,25408.8,1995,422308,2280,482588.1,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-40,POINT (-87.701101 41.921058)
60647,41,10/09/2022,10/15/2022,49,22284,56,25464.8,1592,423900,1819,484407.3,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-41,POINT (-87.701101 41.921058)
60647,42,10/16/2022,10/22/2022,70,22354,80,25544.8,1925,425825,2200,486607.1,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-42,POINT (-87.701101 41.921058)
60647,43,10/23/2022,10/29/2022,90,22444,103,25647.6,2140,427965,2446,489052.6,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-43,POINT (-87.701101 41.921058)
60647,44,10/30/2022,11/05/2022,62,22506,71,25718.5,2036,430001,2327,491379.2,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-44,POINT (-87.701101 41.921058)
60647,45,11/06/2022,11/12/2022,68,22574,78,25796.2,1970,431971,2251,493630.4,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-45,POINT (-87.701101 41.921058)
60647,46,11/13/2022,11/19/2022,79,22653,90,25886.5,2059,434030,2353,495983.3,0.0,0.1,0,191,0.0,218.3,87509,60647-2022-46,POINT (-87.701101 41.921058)
60647,47,11/20/2022,11/26/2022,62,22715,71,25957.3,993,435023,1135,497118,0.1,0.1,0,191,0.0,218.3,87509,60647-2022-47,POINT (-87.701101 41.921058)
60652,11,03/14/2021,03/20/2021,25,4891,57,11139.5,998,42868,2273,97633.6,0.0,0.1,1,92,2.3,209.5,43907,60652-2021-11,POINT (-87.714238 41.745398)
60652,15,04/11/2021,04/17/2021,75,5128,171,11679.2,1051,46955,2394,106941.9,0.1,0.1,1,95,2.3,216.4,43907,60652-2021-15,POINT (-87.714238 41.745398)
60652,16,04/18/2021,04/24/2021,87,5215,198,11877.4,1152,48107,2624,109565.7,0.1,0.1,0,95,0.0,216.4,43907,60652-2021-16,POINT (-87.714238 41.745398)
60652,17,04/25/2021,05/01/2021,88,5303,200,12077.8,1104,49211,2514,112080.1,0.1,0.1,0,95,0.0,216.4,43907,60652-2021-17,POINT (-87.714238 41.745398)
60652,18,05/02/2021,05/08/2021,53,5356,121,12198.5,1050,50261,2391,114471.5,0.1,0.1,0,95,0.0,216.4,43907,60652-2021-18,POINT (-87.714238 41.745398)
60652,19,05/09/2021,05/15/2021,34,5390,77,12275.9,998,51259,2273,116744.5,0.1,0.1,0,95,0.0,216.4,43907,60652-2021-19,POINT (-87.714238 41.745398)
60652,2,01/10/2021,01/16/2021,125,4475,285,10192,1257,34009,2863,77456.9,0.1,0.2,0,83,0.0,189.0,43907,60652-2021-2,POINT (-87.714238 41.745398)
60647,48,11/27/2022,12/03/2022,115,22830,131,26088.7,2088,437111,2386,499504.1,0.0,0.1,1,192,1.1,219.4,87509,60647-2022-48,POINT (-87.701101 41.921058)
60647,49,12/04/2022,12/10/2022,109,22939,125,26213.3,2137,439248,2442,501946.1,0.1,0.1,0,192,0.0,219.4,87509,60647-2022-49,POINT (-87.701101 41.921058)
60647,5,01/30/2022,02/05/2022,145,16978,166,19401.4,5373,312372,6140,356959.9,0.0,0.1,1,185,1.1,211.4,87509,60647-2022-5,POINT (-87.701101 41.921058)
60647,50,12/11/2022,12/17/2022,105,23044,120,26333.3,1853,441101,2118,504063.6,0.1,0.1,0,192,0.0,219.4,87509,60647-2022-50,POINT (-87.701101 41.921058)
60647,51,12/18/2022,12/24/2022,101,23145,115,26448.7,1659,442760,1896,505959.4,0.1,0.1,0,192,0.0,219.4,87509,60647-2022-51,POINT (-87.701101 41.921058)
60647,52,12/25/2022,12/31/2022,77,23222,88,26536.7,636,443396,727,506686.2,0.1,0.1,0,192,0.0,219.4,87509,60647-2022-52,POINT (-87.701101 41.921058)
60647,6,02/06/2022,02/12/2022,80,17058,91,19492.9,5167,317539,5904,362864.4,0.0,0.1,2,187,2.3,213.7,87509,60647-2022-6,POINT (-87.701101 41.921058)
60647,7,02/13/2022,02/19/2022,64,17122,73,19566,4827,322366,5516,368380.4,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-7,POINT (-87.701101 41.921058)
60647,8,02/20/2022,02/26/2022,52,17174,59,19625.4,4454,326820,5090,373470.2,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-8,POINT (-87.701101 41.921058)
60647,9,02/27/2022,03/05/2022,38,17212,43,19668.8,4513,331333,5157,378627.3,0.0,0.1,0,187,0.0,213.7,87509,60647-2022-9,POINT (-87.701101 41.921058)
60647,1,01/01/2023,01/07/2023,69,23291,79,26615.5,587,443983,671,507357,0.1,0.1,0,192,0.0,219.4,87509,60647-2023-1,POINT (-87.701101 41.921058)
60647,2,01/08/2023,01/14/2023,49,23340,56,26671.5,1857,445840,2122,509479,0.0,0.1,0,192,0.0,219.4,87509,60647-2023-2,POINT (-87.701101 41.921058)
60649,17,04/19/2020,04/25/2020,191,511,415,1110.3,497,1539,1080,3343.9,0.3,0.3,11,50,23.9,108.6,46024,60649-2020-17,POINT (-87.571522 41.762202)
60651,29,07/12/2020,07/18/2020,58,1973,92,3120.9,1110,11683,1756,18480.5,0.1,0.2,1,76,1.6,120.2,63218,60651-2020-29,POINT (-87.741017 41.901964)
60651,30,07/19/2020,07/25/2020,59,2032,93,3214.3,1191,12874,1884,20364.5,0.1,0.2,1,77,1.6,121.8,63218,60651-2020-30,POINT (-87.741017 41.901964)
60649,22,05/29/2022,06/04/2022,83,8333,180,18105.8,2422,207527,5262,450910.4,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-22,POINT (-87.571522 41.762202)
60649,23,06/05/2022,06/11/2022,71,8404,154,18260,2456,209983,5336,456246.7,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-23,POINT (-87.571522 41.762202)
60601,48,11/27/2022,12/03/2022,24,5335,164,36354.3,178,101444,1213,691270.9,0.2,0.1,0,13,0.0,88.6,14675,60601-2022-48,POINT (-87.622844 41.886262)
60606,48,11/27/2022,12/03/2022,8,1141,258,36794.6,97,32131,3128,1036150,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-48,POINT (-87.63676 41.882634)
60649,21,05/17/2020,05/23/2020,50,759,109,1649.1,761,3893,1654,8458.6,0.1,0.2,6,105,13.0,228.1,46024,60649-2020-21,POINT (-87.571522 41.762202)
60649,22,05/24/2020,05/30/2020,44,803,96,1744.7,580,4473,1260,9718.8,0.1,0.2,4,109,8.7,236.8,46024,60649-2020-22,POINT (-87.571522 41.762202)
60649,23,05/31/2020,06/06/2020,23,826,50,1794.7,403,4876,876,10594.5,0.1,0.2,8,117,17.4,254.2,46024,60649-2020-23,POINT (-87.571522 41.762202)
60649,24,06/07/2020,06/13/2020,13,839,28,1823,644,5520,1399,11993.7,0.0,0.1,4,121,8.7,262.9,46024,60649-2020-24,POINT (-87.571522 41.762202)
60649,25,06/14/2020,06/20/2020,15,854,33,1855.6,650,6170,1412,13406,0.0,0.1,1,122,2.2,265.1,46024,60649-2020-25,POINT (-87.571522 41.762202)
60649,47,11/15/2020,11/21/2020,144,1866,313,4054.4,1748,27515,3798,59784,0.1,0.1,4,130,8.7,282.5,46024,60649-2020-47,POINT (-87.571522 41.762202)
60649,48,11/22/2020,11/28/2020,123,1989,267,4321.7,1369,28884,2974,62758.6,0.1,0.1,3,133,6.5,289.0,46024,60649-2020-48,POINT (-87.571522 41.762202)
60649,37,09/06/2020,09/12/2020,17,1138,37,2472.6,619,15536,1345,33756.3,0.0,0.1,0,124,0.0,269.4,46024,60649-2020-37,POINT (-87.571522 41.762202)
60649,45,11/01/2020,11/07/2020,128,1540,278,3346.1,1280,23729,2781,51557.9,0.1,0.1,0,125,0.0,271.6,46024,60649-2020-45,POINT (-87.571522 41.762202)
60649,46,11/08/2020,11/14/2020,182,1722,395,3741.5,2038,25767,4428,55986,0.1,0.1,1,126,2.2,273.8,46024,60649-2020-46,POINT (-87.571522 41.762202)
60649,49,11/29/2020,12/05/2020,126,2115,274,4595.4,1718,30602,3733,66491.4,0.1,0.1,1,134,2.2,291.2,46024,60649-2020-49,POINT (-87.571522 41.762202)
60649,50,12/06/2020,12/12/2020,124,2239,269,4864.9,1667,32269,3622,70113.4,0.1,0.1,0,134,0.0,291.2,46024,60649-2020-50,POINT (-87.571522 41.762202)
60649,51,12/13/2020,12/19/2020,89,2328,193,5058.2,1461,33730,3174,73287.8,0.1,0.1,2,136,4.3,295.5,46024,60649-2020-51,POINT (-87.571522 41.762202)
60649,6,02/05/2023,02/11/2023,35,10627,76,23090.1,1772,271007,3850,588838.4,0.0,0.0,0,225,0.0,488.9,46024,60649-2023-6,POINT (-87.571522 41.762202)
60649,7,02/12/2023,02/18/2023,58,10685,126,23216.1,1687,272694,3666,592503.9,0.0,0.0,0,225,0.0,488.9,46024,60649-2023-7,POINT (-87.571522 41.762202)
60651,35,08/23/2020,08/29/2020,61,2340,96,3701.5,1046,17833,1655,28208.7,0.1,0.1,0,78,0.0,123.4,63218,60651-2020-35,POINT (-87.741017 41.901964)
60651,36,08/30/2020,09/05/2020,59,2399,93,3794.8,991,18824,1568,29776.3,0.1,0.1,1,79,1.6,125.0,63218,60651-2020-36,POINT (-87.741017 41.901964)
60649,20,05/16/2021,05/22/2021,46,3621,100,7867.6,1469,64551,3192,140255.1,0.0,0.1,2,155,4.3,336.8,46024,60649-2021-20,POINT (-87.571522 41.762202)
60649,21,05/23/2021,05/29/2021,27,3648,59,7926.3,1226,65777,2664,142918.9,0.0,0.1,1,156,2.2,339.0,46024,60649-2021-21,POINT (-87.571522 41.762202)
60649,23,06/06/2021,06/12/2021,15,3679,33,7993.7,1117,68303,2427,148407.4,0.0,0.1,0,157,0.0,341.1,46024,60649-2021-23,POINT (-87.571522 41.762202)
60649,24,06/13/2021,06/19/2021,6,3685,13,8006.7,1225,69528,2662,151069,0.0,0.1,0,157,0.0,341.1,46024,60649-2021-24,POINT (-87.571522 41.762202)
60649,25,06/20/2021,06/26/2021,11,3696,24,8030.6,1292,70820,2807,153876.2,0.0,0.1,0,157,0.0,341.1,46024,60649-2021-25,POINT (-87.571522 41.762202)
60649,26,06/27/2021,07/03/2021,3,3699,6,8037.1,919,71739,1997,155873,0.0,0.1,0,157,0.0,341.1,46024,60649-2021-26,POINT (-87.571522 41.762202)
60649,27,07/04/2021,07/10/2021,3,3702,6,8043.6,980,72719,2129,158002.3,0.0,0.1,1,158,2.2,343.3,46024,60649-2021-27,POINT (-87.571522 41.762202)
60649,28,07/11/2021,07/17/2021,14,3716,30,8074,998,73717,2168,160170.8,0.0,0.1,0,158,0.0,343.3,46024,60649-2021-28,POINT (-87.571522 41.762202)
60649,29,07/18/2021,07/24/2021,23,3739,50,8124,1110,74827,2412,162582.6,0.0,0.1,0,158,0.0,343.3,46024,60649-2021-29,POINT (-87.571522 41.762202)
60649,3,01/17/2021,01/23/2021,60,2747,130,5968.6,1267,40048,2753,87015.5,0.1,0.1,3,145,6.5,315.1,46024,60649-2021-3,POINT (-87.571522 41.762202)
60651,34,08/16/2020,08/22/2020,55,2279,87,3605,957,16787,1514,26554.1,0.1,0.1,0,78,0.0,123.4,63218,60651-2020-34,POINT (-87.741017 41.901964)
60651,1,01/03/2021,01/09/2021,218,6266,345,9911.7,1822,47625,2882,75334.6,0.1,0.2,3,119,4.7,188.2,63218,60651-2021-1,POINT (-87.741017 41.901964)
60649,43,10/24/2021,10/30/2021,30,4338,65,9425.5,2738,103073,5949,223954.9,0.0,0.0,0,173,0.0,375.9,46024,60649-2021-43,POINT (-87.571522 41.762202)
60649,44,10/31/2021,11/06/2021,45,4383,98,9523.3,3216,106289,6988,230942.6,0.0,0.0,1,174,2.2,378.1,46024,60649-2021-44,POINT (-87.571522 41.762202)
60649,45,11/07/2021,11/13/2021,72,4455,156,9679.7,3099,109388,6733,237676,0.0,0.0,4,178,8.7,386.8,46024,60649-2021-45,POINT (-87.571522 41.762202)
60649,46,11/14/2021,11/20/2021,76,4531,165,9844.9,3526,112914,7661,245337.2,0.0,0.0,3,181,6.5,393.3,46024,60649-2021-46,POINT (-87.571522 41.762202)
60649,47,11/21/2021,11/27/2021,57,4588,124,9968.7,2389,115303,5191,250528,0.0,0.0,0,181,0.0,393.3,46024,60649-2021-47,POINT (-87.571522 41.762202)
60649,48,11/28/2021,12/04/2021,100,4688,217,10186,3402,118705,7392,257919.8,0.0,0.0,1,182,2.2,395.4,46024,60649-2021-48,POINT (-87.571522 41.762202)
60649,49,12/05/2021,12/11/2021,150,4838,326,10511.9,3751,122456,8150,266069.9,0.0,0.0,0,182,0.0,395.4,46024,60649-2021-49,POINT (-87.571522 41.762202)
60649,5,01/31/2021,02/06/2021,40,2838,87,6166.3,1172,42438,2546,92208.4,0.0,0.1,0,146,0.0,317.2,46024,60649-2021-5,POINT (-87.571522 41.762202)
60649,50,12/12/2021,12/18/2021,380,5218,826,11337.6,4897,127353,10640,276710,0.1,0.0,1,183,2.2,397.6,46024,60649-2021-50,POINT (-87.571522 41.762202)
60649,51,12/19/2021,12/25/2021,635,5853,1380,12717.3,5314,132667,11546,288256.1,0.1,0.0,2,185,4.3,402.0,46024,60649-2021-51,POINT (-87.571522 41.762202)
60649,52,12/26/2021,01/01/2022,770,6623,1673,14390.3,4858,137525,10555,298811.5,0.2,0.1,4,189,8.7,410.7,46024,60649-2021-52,POINT (-87.571522 41.762202)
60649,7,02/14/2021,02/20/2021,14,2884,30,6266.3,1169,44610,2540,96927.7,0.0,0.1,0,146,0.0,317.2,46024,60649-2021-7,POINT (-87.571522 41.762202)
60652,20,05/16/2021,05/22/2021,31,5421,71,12346.6,1014,52273,2309,119053.9,0.0,0.1,0,95,0.0,216.4,43907,60652-2021-20,POINT (-87.714238 41.745398)
60652,21,05/23/2021,05/29/2021,20,5441,46,12392.1,797,53070,1815,120869.1,0.0,0.1,0,95,0.0,216.4,43907,60652-2021-21,POINT (-87.714238 41.745398)
60652,22,05/30/2021,06/05/2021,19,5460,43,12435.4,698,53768,1590,122458.8,0.0,0.1,1,96,2.3,218.6,43907,60652-2021-22,POINT (-87.714238 41.745398)
60652,23,06/06/2021,06/12/2021,19,5479,43,12478.6,628,54396,1430,123889.1,0.0,0.1,1,97,2.3,220.9,43907,60652-2021-23,POINT (-87.714238 41.745398)
60652,4,01/24/2021,01/30/2021,75,4645,171,10579.2,972,36043,2214,82089.4,0.1,0.1,1,85,2.3,193.6,43907,60652-2021-4,POINT (-87.714238 41.745398)
60652,40,10/03/2021,10/09/2021,33,6036,75,13747.2,1949,81828,4439,186366.6,0.0,0.1,0,102,0.0,232.3,43907,60652-2021-40,POINT (-87.714238 41.745398)
60652,41,10/10/2021,10/16/2021,27,6063,62,13808.7,1650,83478,3758,190124.6,0.0,0.1,1,103,2.3,234.6,43907,60652-2021-41,POINT (-87.714238 41.745398)
Unknown,9,02/26/2023,03/04/2023,9,4557,0,0,403,237281,0,0,0.0,0.1,0,12,0.0,0.0,0,Unknown-2023-9,
60649,9,02/28/2021,03/06/2021,23,2931,50,6368.4,1386,47112,3012,102364,0.0,0.1,1,147,2.2,319.4,46024,60649-2021-9,POINT (-87.571522 41.762202)
60649,1,01/02/2022,01/08/2022,529,7152,1149,15539.7,4522,142047,9825,308636.8,0.1,0.1,6,195,13.0,423.7,46024,60649-2022-1,POINT (-87.571522 41.762202)
60649,10,03/06/2022,03/12/2022,14,7784,30,16912.9,3498,175914,7600,382222.3,0.0,0.0,1,218,2.2,473.7,46024,60649-2022-10,POINT (-87.571522 41.762202)
60649,11,03/13/2022,03/19/2022,16,7800,35,16947.7,3345,179259,7268,389490.3,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-11,POINT (-87.571522 41.762202)
60649,12,03/20/2022,03/26/2022,9,7809,20,16967.2,2781,182040,6042,395532.8,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-12,POINT (-87.571522 41.762202)
60649,13,03/27/2022,04/02/2022,3,7812,6,16973.8,2635,184675,5725,401258,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-13,POINT (-87.571522 41.762202)
60649,14,04/03/2022,04/09/2022,13,7825,28,17002,2917,187592,6338,407596,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-14,POINT (-87.571522 41.762202)
60649,15,04/10/2022,04/16/2022,23,7848,50,17052,1474,189066,3203,410798.7,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-15,POINT (-87.571522 41.762202)
60649,16,04/17/2022,04/23/2022,31,7879,67,17119.3,2558,191624,5558,416356.7,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-16,POINT (-87.571522 41.762202)
60649,17,04/24/2022,04/30/2022,44,7923,96,17214.9,2648,194272,5754,422110.2,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-17,POINT (-87.571522 41.762202)
60649,18,05/01/2022,05/07/2022,78,8001,170,17384.4,2707,196979,5882,427991.9,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-18,POINT (-87.571522 41.762202)
60649,19,05/08/2022,05/14/2022,104,8105,226,17610.4,2882,199861,6262,434253.9,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-19,POINT (-87.571522 41.762202)
60604,48,11/27/2022,12/03/2022,0,446,0,57033.2,35,15393,4476,1968414,0.0,0.0,0,0,0.0,0.0,782,60604-2022-48,POINT (-87.629029 41.878153)
60618,48,11/27/2022,12/03/2022,141,23894,149,25312.8,2032,437966,2153,463971.6,0.1,0.1,0,176,0.0,186.5,94395,60618-2022-48,POINT (-87.703343 41.946699)
60629,48,11/27/2022,12/03/2022,161,33063,144,29560.1,3559,467959,3182,418380.9,0.0,0.1,1,350,0.9,312.9,111850,60629-2022-48,POINT (-87.711565 41.777061)
60640,48,11/27/2022,12/03/2022,91,15946,130,22873.1,2277,382892,3266,549224.7,0.0,0.0,1,193,1.4,276.8,69715,60640-2022-48,POINT (-87.662232 41.971888)
60649,26,06/26/2022,07/02/2022,71,8600,154,18685.9,1592,214576,3459,466226.3,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-26,POINT (-87.571522 41.762202)
60649,27,07/03/2022,07/09/2022,80,8680,174,18859.7,1564,216140,3398,469624.5,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-27,POINT (-87.571522 41.762202)
60649,28,07/10/2022,07/16/2022,75,8755,163,19022.7,1819,217959,3952,473576.8,0.0,0.0,0,218,0.0,473.7,46024,60649-2022-28,POINT (-87.571522 41.762202)
60649,29,07/17/2022,07/23/2022,80,8835,174,19196.5,1658,219617,3602,477179.3,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-29,POINT (-87.571522 41.762202)
60649,3,01/16/2022,01/22/2022,125,7591,272,16493.6,4181,150378,9084,326738.2,0.0,0.1,5,207,10.9,449.8,46024,60649-2022-3,POINT (-87.571522 41.762202)
60649,30,07/24/2022,07/30/2022,121,8956,263,19459.4,1700,221317,3694,480873,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-30,POINT (-87.571522 41.762202)
60649,31,07/31/2022,08/06/2022,111,9067,241,19700.6,1789,223106,3887,484760.1,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-31,POINT (-87.571522 41.762202)
60649,32,08/07/2022,08/13/2022,78,9145,170,19870.1,1520,224626,3303,488062.7,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-32,POINT (-87.571522 41.762202)
60649,33,08/14/2022,08/20/2022,72,9217,156,20026.5,1459,226085,3170,491232.8,0.1,0.0,0,218,0.0,473.7,46024,60649-2022-33,POINT (-87.571522 41.762202)
60652,14,04/04/2021,04/10/2021,77,5053,175,11508.4,1204,45904,2742,104548.2,0.1,0.1,0,94,0.0,214.1,43907,60652-2021-14,POINT (-87.714238 41.745398)
60649,39,09/25/2022,10/01/2022,30,9538,65,20724,1890,237007,4107,514963.9,0.0,0.0,0,220,0.0,478.0,46024,60649-2022-39,POINT (-87.571522 41.762202)
60649,4,01/23/2022,01/29/2022,70,7661,152,16645.7,3911,154289,8498,335236,0.0,0.1,8,215,17.4,467.1,46024,60649-2022-4,POINT (-87.571522 41.762202)
60649,40,10/02/2022,10/08/2022,25,9563,54,20778.3,1854,238861,4028,518992.3,0.0,0.0,0,220,0.0,478.0,46024,60649-2022-40,POINT (-87.571522 41.762202)
60649,41,10/09/2022,10/15/2022,37,9600,80,20858.7,2019,240880,4387,523379.1,0.0,0.0,0,220,0.0,478.0,46024,60649-2022-41,POINT (-87.571522 41.762202)
60649,42,10/16/2022,10/22/2022,37,9637,80,20939.1,2007,242887,4361,527739.9,0.0,0.0,0,220,0.0,478.0,46024,60649-2022-42,POINT (-87.571522 41.762202)
60649,43,10/23/2022,10/29/2022,46,9683,100,21039,2056,244943,4467,532207.1,0.0,0.0,2,222,4.3,482.4,46024,60649-2022-43,POINT (-87.571522 41.762202)
60649,45,11/06/2022,11/12/2022,56,9790,122,21271.5,1881,248931,4087,540872.2,0.0,0.0,0,222,0.0,482.4,46024,60649-2022-45,POINT (-87.571522 41.762202)
